"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000392, 1, 0.000392, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
59.317682, 0.334954, 59.338744, 1, 0.021062, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
103.852456, 0.023435, 105.421052, 2, 1.568596, clustering_choice=''DBSCAN'', dim_reduction_choice=''IncrementalPCA'', batch_size___IncrementalPCA='22', eps___DBSCAN='4.87237949334927', min_samples___DBSCAN='54', n_components___IncrementalPCA='2', whiten___IncrementalPCA='False'
589.681821, 0.015378, 606.053774, 3, 16.371953, clustering_choice=''DBSCAN'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='18.50733916167175', eps___DBSCAN='4.679469808692597', min_samples___DBSCAN='6', n_components___TSNE='2', perplexity___TSNE='219.76839576553533'
1156.703211, 0.011427, 1213.153139, 4, 56.449928, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''TSNE'', batch_size___MiniBatchKMeans='804', early_exaggeration___TSNE='9.428087707738348', n_clusters___MiniBatchKMeans='2', n_components___TSNE='2', perplexity___TSNE='269.4339110146907'
3093.882166, 0.010124, 3270.481094, 5, 176.598928, clustering_choice=''Birch'', dim_reduction_choice=''TSNE'', branching_factor___Birch='906', early_exaggeration___TSNE='8.56922288474435', n_clusters___Birch='31', n_components___TSNE='2', perplexity___TSNE='292.56507375600023'
