"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000331, 1, 0.000331, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0', random_state___TSNE='0'
1.620624, -0.460565, 1.638816, 1, 0.018192, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0', random_state___TSNE='0'
6.031484, -0.475074, 31.499951, 2, 25.468467, clustering_choice=''SpectralClustering'', dim_reduction_choice=''TSNE'', affinity___SpectralClustering=''laplacian'', assign_labels___SpectralClustering=''kmeans'', early_exaggeration___TSNE='17.544380829232274', eigen_solver___SpectralClustering=''arpack'', n_clusters___SpectralClustering='8', n_components___TSNE='2', perplexity___TSNE='290.8086544682863', random_state___TSNE='5'
31.862424, -0.566984, 95.103644, 3, 63.241220, clustering_choice=''AffinityPropagation'', dim_reduction_choice=''TSNE'', affinity___AffinityPropagation=''euclidean'', damping___AffinityPropagation='0.5', early_exaggeration___TSNE='11.425288822200582', n_components___TSNE='2', perplexity___TSNE='7.412570638016784', random_state___TSNE='1'
151.352412, -0.599095, 419.707139, 4, 268.354728, clustering_choice=''AffinityPropagation'', dim_reduction_choice=''TSNE'', affinity___AffinityPropagation=''euclidean'', damping___AffinityPropagation='0.9039951058885352', early_exaggeration___TSNE='11.781160189757866', n_components___TSNE='2', perplexity___TSNE='8.246977621311213', random_state___TSNE='6'
