"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000298, 1, 0.000298, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
34.925732, 0.302115, 34.943718, 1, 0.017986, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
256.371568, 0.291877, 293.174558, 2, 36.802991, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''IncrementalPCA'', batch_size___IncrementalPCA='440', batch_size___MiniBatchKMeans='140', n_clusters___MiniBatchKMeans='4', n_components___IncrementalPCA='2', whiten___IncrementalPCA='True'
551.785120, 0.269014, 660.754538, 3, 108.969418, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''TSNE'', batch_size___MiniBatchKMeans='10', early_exaggeration___TSNE='13.579949535587106', n_clusters___MiniBatchKMeans='3', n_components___TSNE='2', perplexity___TSNE='31.987529779728188'
1495.190220, 0.186311, 1736.459932, 4, 241.269712, clustering_choice=''OPTICS'', dim_reduction_choice=''TSNE'', cluster_method___OPTICS=''xi'', early_exaggeration___TSNE='12.45709875558299', metric___OPTICS=''minkowski'', min_samples___OPTICS='246', n_components___TSNE='2', perplexity___TSNE='142.92366332101537'
