"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000291, 1, 0.000291, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
42.861215, 0.311150, 42.879587, 1, 0.018372, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
294.003261, 0.302772, 323.266881, 2, 29.263620, clustering_choice=''DBSCAN'', dim_reduction_choice=''IncrementalPCA'', batch_size___IncrementalPCA='502', eps___DBSCAN='0.7875861848022178', min_samples___DBSCAN='73', n_components___IncrementalPCA='3', whiten___IncrementalPCA='False'
365.977998, 0.263827, 401.798369, 3, 35.820370, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''IncrementalPCA'', batch_size___IncrementalPCA='440', batch_size___MiniBatchKMeans='140', n_clusters___MiniBatchKMeans='4', n_components___IncrementalPCA='2', whiten___IncrementalPCA='True'
577.207374, 0.041441, 632.726113, 4, 55.518739, clustering_choice=''DBSCAN'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='9.39717748842667', eps___DBSCAN='4.6724968246226535', min_samples___DBSCAN='14', n_components___TSNE='2', perplexity___TSNE='247.96059439311728'
736.265506, 0.036932, 810.702751, 5, 74.437245, clustering_choice=''MeanShift'', dim_reduction_choice=''TSNE'', bandwidth___MeanShift='9.131354107552934', bin_seeding___MeanShift='True', early_exaggeration___TSNE='7.725923519325539', n_components___TSNE='2', perplexity___TSNE='211.8298753956082'
1490.407584, 0.036674, 1665.053968, 6, 174.646384, clustering_choice=''DBSCAN'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='15.160854379453305', eps___DBSCAN='1.9512764331152668', min_samples___DBSCAN='97', n_components___TSNE='2', perplexity___TSNE='168.8814726769175'
