"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000289, 1, 0.000289, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
48.636773, 0.221534, 48.655995, 1, 0.019222, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
180.088025, 0.166085, 183.049166, 2, 2.961141, clustering_choice=''AgglomerativeClustering'', dim_reduction_choice=''TSNE'', affinity___AgglomerativeClustering=''cityblock'', early_exaggeration___TSNE='7.471032321220759', linkage___AgglomerativeClustering=''average'', n_clusters___AgglomerativeClustering='9', n_components___TSNE='2', perplexity___TSNE='175.48390215534172'
920.641694, 0.122751, 960.113108, 3, 39.471414, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''TSNE'', batch_size___MiniBatchKMeans='103', early_exaggeration___TSNE='12.78615170948967', n_clusters___MiniBatchKMeans='11', n_components___TSNE='2', perplexity___TSNE='78.49093140874562'
3471.576089, 0.115574, 3640.984310, 4, 169.408221, clustering_choice=''AgglomerativeClustering'', dim_reduction_choice=''TSNE'', affinity___AgglomerativeClustering=''l1'', early_exaggeration___TSNE='11.057502150321845', linkage___AgglomerativeClustering=''average'', n_clusters___AgglomerativeClustering='12', n_components___TSNE='2', perplexity___TSNE='72.74928083627549'
4123.602380, 0.113793, 4329.599174, 5, 205.996794, clustering_choice=''AgglomerativeClustering'', dim_reduction_choice=''TSNE'', affinity___AgglomerativeClustering=''euclidean'', early_exaggeration___TSNE='12.887006741539924', linkage___AgglomerativeClustering=''average'', n_clusters___AgglomerativeClustering='12', n_components___TSNE='2', perplexity___TSNE='72.64736312907407'
4191.381724, 0.112522, 4397.437083, 6, 206.055359, clustering_choice=''AgglomerativeClustering'', dim_reduction_choice=''TSNE'', affinity___AgglomerativeClustering=''euclidean'', early_exaggeration___TSNE='12.842286471937658', linkage___AgglomerativeClustering=''average'', n_clusters___AgglomerativeClustering='12', n_components___TSNE='2', perplexity___TSNE='71.94822659544681'
