"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000335, 1, 0.000335, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
11.308056, 0.232877, 11.324825, 1, 0.016769, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
33.742860, 0.012202, 35.311553, 2, 1.568693, clustering_choice=''Birch'', dim_reduction_choice=''PCA'', branching_factor___Birch='429', n_clusters___Birch='23', n_components___PCA='3', svd_solver___PCA=''randomized'', whiten___PCA='False'
60.953576, 0.006719, 75.793979, 3, 14.840403, clustering_choice=''AffinityPropagation'', dim_reduction_choice=''TruncatedSVD'', affinity___AffinityPropagation=''euclidean'', algorithm___TruncatedSVD=''randomized'', damping___AffinityPropagation='0.911772468885', n_components___TruncatedSVD='9'
94.528476, 0.002005, 135.287282, 4, 40.758806, clustering_choice=''AffinityPropagation'', dim_reduction_choice=''TSNE'', affinity___AffinityPropagation=''euclidean'', damping___AffinityPropagation='0.8052371120912', early_exaggeration___TSNE='5.676193811751713', n_components___TSNE='2', perplexity___TSNE='221.31746980231983'
321.988080, 0.001972, 472.141914, 5, 150.153834, clustering_choice=''AffinityPropagation'', dim_reduction_choice=''TSNE'', affinity___AffinityPropagation=''euclidean'', damping___AffinityPropagation='0.6788901503345867', early_exaggeration___TSNE='15.690417924348113', n_components___TSNE='2', perplexity___TSNE='231.07439617565117'
480.548537, 0.001956, 744.033282, 6, 263.484744, clustering_choice=''AffinityPropagation'', dim_reduction_choice=''TSNE'', affinity___AffinityPropagation=''euclidean'', damping___AffinityPropagation='0.6788901503345867', early_exaggeration___TSNE='14.388005715183041', n_components___TSNE='2', perplexity___TSNE='221.73413512716598'
