"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000293, 1, 0.000293, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
28.017631, 0.283985, 28.036254, 1, 0.018624, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
314.087171, 0.261192, 322.156661, 2, 8.069489, clustering_choice=''AffinityPropagation'', dim_reduction_choice=''TSNE'', affinity___AffinityPropagation=''euclidean'', damping___AffinityPropagation='0.603633256504969', early_exaggeration___TSNE='6.49547645254688', n_components___TSNE='2', perplexity___TSNE='12.279192360461945'
714.090502, 0.240009, 763.077623, 3, 48.987121, clustering_choice=''AffinityPropagation'', dim_reduction_choice=''TSNE'', affinity___AffinityPropagation=''euclidean'', damping___AffinityPropagation='0.7416565172634795', early_exaggeration___TSNE='6.516388575396272', n_components___TSNE='2', perplexity___TSNE='8.821742172418386'
867.731872, 0.209442, 933.484500, 4, 65.752628, clustering_choice=''KMeans'', dim_reduction_choice=''KernelPCA'', kernel___KernelPCA=''cosine'', n_clusters___KMeans='46', n_components___KernelPCA='4'
1681.516868, 0.206780, 1875.062953, 5, 193.546085, clustering_choice=''GaussianMixture'', dim_reduction_choice=''KernelPCA'', covariance_type___GaussianMixture=''spherical'', init_params___GaussianMixture=''kmeans'', kernel___KernelPCA=''cosine'', n_components___GaussianMixture='70', n_components___KernelPCA='3', warm_start___GaussianMixture='False'
