"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000322, 1, 0.000322, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
43.232393, 0.318022, 43.249720, 1, 0.017327, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
192.662409, 0.136696, 215.549790, 2, 22.887380, clustering_choice=''DBSCAN'', dim_reduction_choice=''PCA'', eps___DBSCAN='1.6336587255569706', min_samples___DBSCAN='61', n_components___PCA='3', svd_solver___PCA=''auto'', whiten___PCA='False'
500.325094, 0.038473, 549.952865, 3, 49.627771, clustering_choice=''DBSCAN'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='9.39717748842667', eps___DBSCAN='4.6724968246226535', min_samples___DBSCAN='14', n_components___TSNE='2', perplexity___TSNE='247.96059439311728'
963.813453, 0.032258, 1034.104772, 4, 70.291318, clustering_choice=''MeanShift'', dim_reduction_choice=''TSNE'', bandwidth___MeanShift='9.131354107552934', bin_seeding___MeanShift='True', early_exaggeration___TSNE='7.725923519325539', n_components___TSNE='2', perplexity___TSNE='211.8298753956082'
2379.915144, 0.030510, 2546.849165, 5, 166.934021, clustering_choice=''DBSCAN'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='15.160854379453305', eps___DBSCAN='1.9512764331152668', min_samples___DBSCAN='97', n_components___TSNE='2', perplexity___TSNE='168.8814726769175'
