"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000289, 1, 0.000289, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
36.489393, 0.305335, 36.506966, 1, 0.017572, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
317.439886, 0.302925, 410.178021, 2, 92.738135, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''TSNE'', batch_size___MiniBatchKMeans='167', early_exaggeration___TSNE='13.11622588315801', n_clusters___MiniBatchKMeans='8', n_components___TSNE='2', perplexity___TSNE='21.86451724629493'
394.666811, 0.302589, 490.438324, 3, 95.771513, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''TSNE'', batch_size___MiniBatchKMeans='218', early_exaggeration___TSNE='18.15117498289504', n_clusters___MiniBatchKMeans='3', n_components___TSNE='2', perplexity___TSNE='221.43190872105376'
485.058885, 0.256310, 606.843066, 4, 121.784181, clustering_choice=''MeanShift'', dim_reduction_choice=''TSNE'', bandwidth___MeanShift='4.349431808593865', bin_seeding___MeanShift='True', early_exaggeration___TSNE='18.006477410175705', n_components___TSNE='2', perplexity___TSNE='109.27202692292077'
1509.581964, 0.252061, 1807.577509, 5, 297.995545, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''TSNE'', batch_size___MiniBatchKMeans='939', early_exaggeration___TSNE='9.231271738769202', n_clusters___MiniBatchKMeans='2', n_components___TSNE='2', perplexity___TSNE='100.12899232139141'
