"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000325, 1, 0.000325, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
43.613987, 0.330686, 43.632403, 1, 0.018416, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
242.152035, 0.327264, 265.516203, 2, 23.364168, clustering_choice=''AffinityPropagation'', dim_reduction_choice=''TSNE'', affinity___AffinityPropagation=''euclidean'', damping___AffinityPropagation='0.9326933565204327', early_exaggeration___TSNE='18.41038454693188', n_components___TSNE='2', perplexity___TSNE='158.18624692331613'
317.418664, 0.325300, 343.279161, 3, 25.860497, clustering_choice=''AffinityPropagation'', dim_reduction_choice=''TSNE'', affinity___AffinityPropagation=''euclidean'', damping___AffinityPropagation='0.821040010738604', early_exaggeration___TSNE='14.93390147238607', n_components___TSNE='2', perplexity___TSNE='192.5255719905522'
323.944000, 0.258422, 354.166104, 4, 30.222103, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''IncrementalPCA'', batch_size___IncrementalPCA='440', batch_size___MiniBatchKMeans='140', n_clusters___MiniBatchKMeans='4', n_components___IncrementalPCA='2', whiten___IncrementalPCA='True'
1233.959158, 0.138078, 1326.751522, 5, 92.792363, clustering_choice=''Birch'', dim_reduction_choice=''KernelPCA'', branching_factor___Birch='551', kernel___KernelPCA=''poly'', n_clusters___Birch='72', n_components___KernelPCA='3'
1425.044240, 0.049461, 1533.437502, 6, 108.393263, clustering_choice=''MeanShift'', dim_reduction_choice=''TSNE'', bandwidth___MeanShift='4.349431808593865', bin_seeding___MeanShift='True', early_exaggeration___TSNE='18.006477410175705', n_components___TSNE='2', perplexity___TSNE='109.27202692292077'
3383.348789, 0.047679, 3645.608484, 7, 262.259695, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''TSNE'', batch_size___MiniBatchKMeans='939', early_exaggeration___TSNE='9.231271738769202', n_clusters___MiniBatchKMeans='2', n_components___TSNE='2', perplexity___TSNE='100.12899232139141'
