"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000319, 1, 0.000319, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
42.428431, 0.330175, 42.446762, 1, 0.018331, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
93.421086, 0.013841, 94.903838, 2, 1.482752, clustering_choice=''Birch'', dim_reduction_choice=''PCA'', branching_factor___Birch='429', n_clusters___Birch='23', n_components___PCA='3', svd_solver___PCA=''randomized'', whiten___PCA='False'
187.665159, 0.010889, 207.814149, 3, 20.148991, clustering_choice=''OPTICS'', dim_reduction_choice=''IncrementalPCA'', batch_size___IncrementalPCA='658', cluster_method___OPTICS=''xi'', metric___OPTICS=''euclidean'', min_samples___OPTICS='156', n_components___IncrementalPCA='2', whiten___IncrementalPCA='False'
250.862884, 0.010845, 292.271634, 4, 41.408751, clustering_choice=''Birch'', dim_reduction_choice=''PCA'', branching_factor___Birch='105', n_clusters___Birch='14', n_components___PCA='2', svd_solver___PCA=''auto'', whiten___PCA='False'
913.589725, 0.010817, 1030.926712, 5, 117.336987, clustering_choice=''Birch'', dim_reduction_choice=''IncrementalPCA'', batch_size___IncrementalPCA='456', branching_factor___Birch='346', n_clusters___Birch='10', n_components___IncrementalPCA='2', whiten___IncrementalPCA='False'
1033.476973, 0.010789, 1189.986720, 6, 156.509748, clustering_choice=''Birch'', dim_reduction_choice=''IncrementalPCA'', batch_size___IncrementalPCA='139', branching_factor___Birch='124', n_clusters___Birch='7', n_components___IncrementalPCA='2', whiten___IncrementalPCA='False'
1275.521315, 0.010782, 1474.420803, 7, 198.899488, clustering_choice=''Birch'', dim_reduction_choice=''IncrementalPCA'', batch_size___IncrementalPCA='152', branching_factor___Birch='210', n_clusters___Birch='6', n_components___IncrementalPCA='2', whiten___IncrementalPCA='False'
1615.055911, 0.010759, 1863.387230, 8, 248.331319, clustering_choice=''Birch'', dim_reduction_choice=''IncrementalPCA'', batch_size___IncrementalPCA='167', branching_factor___Birch='41', n_clusters___Birch='8', n_components___IncrementalPCA='2', whiten___IncrementalPCA='False'
