"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000326, 1, 0.000326, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
41.641376, 0.321758, 41.661286, 1, 0.019910, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
266.736445, 0.161878, 292.567540, 2, 25.831096, clustering_choice=''DBSCAN'', dim_reduction_choice=''PCA'', eps___DBSCAN='1.6336587255569706', min_samples___DBSCAN='61', n_components___PCA='3', svd_solver___PCA=''auto'', whiten___PCA='False'
460.064540, 0.086087, 516.729070, 3, 56.664531, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''TSNE'', batch_size___MiniBatchKMeans='138', early_exaggeration___TSNE='11.220157487363139', n_clusters___MiniBatchKMeans='2', n_components___TSNE='2', perplexity___TSNE='42.782221626945926'
2020.156038, 0.058832, 2226.421580, 4, 206.265542, clustering_choice=''DBSCAN'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='15.160854379453305', eps___DBSCAN='1.9512764331152668', min_samples___DBSCAN='97', n_components___TSNE='2', perplexity___TSNE='168.8814726769175'
2403.105989, 0.054890, 2658.721720, 5, 255.615731, clustering_choice=''OPTICS'', dim_reduction_choice=''TSNE'', cluster_method___OPTICS=''xi'', early_exaggeration___TSNE='12.45709875558299', metric___OPTICS=''minkowski'', min_samples___OPTICS='246', n_components___TSNE='2', perplexity___TSNE='142.92366332101537'
