"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000364, 1, 0.000364, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
70.275299, 0.314308, 70.313706, 1, 0.038407, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
1234.318996, 0.268330, 1322.407754, 2, 88.088759, clustering_choice=''KMeans'', dim_reduction_choice=''FastICA'', algorithm___FastICA=''parallel'', fun___FastICA=''exp'', n_clusters___KMeans='5', n_components___FastICA='2', whiten___FastICA='True'
1888.744343, 0.251234, 2040.254575, 3, 151.510232, clustering_choice=''SpectralClustering'', dim_reduction_choice=''PCA'', affinity___SpectralClustering=''rbf'', assign_labels___SpectralClustering=''kmeans'', eigen_solver___SpectralClustering=''arpack'', n_clusters___SpectralClustering='2', n_components___PCA='2', svd_solver___PCA=''auto'', whiten___PCA='True'
