"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000327, 1, 0.000327, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
47.791816, 0.333969, 47.809887, 1, 0.018071, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
126.140616, 0.019094, 126.683408, 2, 0.542791, clustering_choice=''GaussianMixture'', dim_reduction_choice=''TSNE'', covariance_type___GaussianMixture=''diag'', early_exaggeration___TSNE='10.259528498769093', init_params___GaussianMixture=''random'', n_components___GaussianMixture='72', n_components___TSNE='2', perplexity___TSNE='159.25949786473558', warm_start___GaussianMixture='False'
1198.777873, 0.011972, 1250.618806, 3, 51.840934, clustering_choice=''DBSCAN'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='9.39717748842667', eps___DBSCAN='4.6724968246226535', min_samples___DBSCAN='14', n_components___TSNE='2', perplexity___TSNE='247.96059439311728'
5926.873317, 0.011627, 6143.580451, 4, 216.707134, clustering_choice=''DBSCAN'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='9.572163271096343', eps___DBSCAN='4.148406206002725', min_samples___DBSCAN='5', n_components___TSNE='2', perplexity___TSNE='256.7118138387081'
6219.576755, 0.011241, 6448.996006, 5, 229.419251, clustering_choice=''DBSCAN'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='10.700564993985871', eps___DBSCAN='3.6354428651301594', min_samples___DBSCAN='15', n_components___TSNE='2', perplexity___TSNE='263.7199886910869'
7246.876472, 0.010995, 7514.288038, 6, 267.411567, clustering_choice=''DBSCAN'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='10.374908660338278', eps___DBSCAN='1.9835683123802788', min_samples___DBSCAN='73', n_components___TSNE='2', perplexity___TSNE='260.38940597077226'
