"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000285, 1, 0.000285, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
39.313578, 0.314510, 39.332420, 1, 0.018843, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
442.314638, 0.301088, 517.812135, 2, 75.497497, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''TSNE'', batch_size___MiniBatchKMeans='145', early_exaggeration___TSNE='10.191167105491646', n_clusters___MiniBatchKMeans='3', n_components___TSNE='2', perplexity___TSNE='10.767244418989087'
1052.816506, 0.238317, 1225.454663, 3, 172.638157, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''TSNE'', batch_size___MiniBatchKMeans='257', early_exaggeration___TSNE='10.963503837734121', n_clusters___MiniBatchKMeans='2', n_components___TSNE='2', perplexity___TSNE='41.530488965121165'
1896.128792, 0.235822, 2161.019130, 4, 264.890338, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''TSNE'', batch_size___MiniBatchKMeans='59', early_exaggeration___TSNE='10.415229842738066', n_clusters___MiniBatchKMeans='2', n_components___TSNE='2', perplexity___TSNE='50.36620054135253'
