"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000334, 1, 0.000334, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0', random_state___TSNE='0'
0.684528, -0.498087, 0.701747, 1, 0.017219, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0', random_state___TSNE='0'
5.517273, -0.605009, 81.300540, 2, 75.783267, clustering_choice=''GaussianMixture'', dim_reduction_choice=''TSNE'', covariance_type___GaussianMixture=''diag'', early_exaggeration___TSNE='11.11264171350707', init_params___GaussianMixture=''kmeans'', n_components___GaussianMixture='4', n_components___TSNE='2', perplexity___TSNE='45.64223540157838', random_state___GaussianMixture='1', random_state___TSNE='0', warm_start___GaussianMixture='True'
16.580682, -0.857299, 194.637379, 3, 178.056697, clustering_choice=''GaussianMixture'', dim_reduction_choice=''TSNE'', covariance_type___GaussianMixture=''tied'', early_exaggeration___TSNE='11.55930725455022', init_params___GaussianMixture=''kmeans'', n_components___GaussianMixture='2', n_components___TSNE='2', perplexity___TSNE='38.66479875852276', random_state___GaussianMixture='1', random_state___TSNE='0', warm_start___GaussianMixture='False'
