"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000295, 1, 0.000295, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
49.409653, 0.254351, 49.430049, 1, 0.020396, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
139.957187, 0.153506, 141.466270, 2, 1.509083, clustering_choice=''Birch'', dim_reduction_choice=''PCA'', branching_factor___Birch='429', n_clusters___Birch='23', n_components___PCA='3', svd_solver___PCA=''randomized'', whiten___PCA='False'
167.087569, 0.133338, 175.001162, 3, 7.913593, clustering_choice=''AffinityPropagation'', dim_reduction_choice=''PCA'', affinity___AffinityPropagation=''euclidean'', damping___AffinityPropagation='0.909642089849668', n_components___PCA='2', svd_solver___PCA=''arpack'', whiten___PCA='True'
171.909181, 0.129649, 188.272166, 4, 16.362985, clustering_choice=''Birch'', dim_reduction_choice=''PCA'', branching_factor___Birch='336', n_clusters___Birch='9', n_components___PCA='2', svd_solver___PCA=''randomized'', whiten___PCA='False'
779.892904, 0.115478, 871.085738, 5, 91.192834, clustering_choice=''Birch'', dim_reduction_choice=''IncrementalPCA'', batch_size___IncrementalPCA='318', branching_factor___Birch='10', n_clusters___Birch='8', n_components___IncrementalPCA='3', whiten___IncrementalPCA='False'
1079.599676, 0.097467, 1195.729690, 6, 116.130014, clustering_choice=''AffinityPropagation'', dim_reduction_choice=''IncrementalPCA'', affinity___AffinityPropagation=''euclidean'', batch_size___IncrementalPCA='481', damping___AffinityPropagation='0.5711935486179809', n_components___IncrementalPCA='3', whiten___IncrementalPCA='True'
1434.455992, 0.056492, 1630.135675, 7, 195.679683, clustering_choice=''DBSCAN'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='15.160854379453305', eps___DBSCAN='1.9512764331152668', min_samples___DBSCAN='97', n_components___TSNE='2', perplexity___TSNE='168.8814726769175'
