"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000342, 1, 0.000342, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
43.533122, 0.327760, 43.552032, 1, 0.018910, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
197.233133, 0.326707, 225.876253, 2, 28.643120, clustering_choice=''KMeans'', dim_reduction_choice=''FastICA'', algorithm___FastICA=''parallel'', fun___FastICA=''logcosh'', n_clusters___KMeans='17', n_components___FastICA='2', whiten___FastICA='False'
197.431192, 0.279904, 229.029462, 3, 31.598270, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''IncrementalPCA'', batch_size___IncrementalPCA='440', batch_size___MiniBatchKMeans='140', n_clusters___MiniBatchKMeans='4', n_components___IncrementalPCA='2', whiten___IncrementalPCA='True'
251.063404, 0.141329, 307.774925, 4, 56.711521, clustering_choice=''SpectralClustering'', dim_reduction_choice=''TSNE'', affinity___SpectralClustering=''nearest_neighbors'', assign_labels___SpectralClustering=''discretize'', early_exaggeration___TSNE='10.941356809645672', eigen_solver___SpectralClustering=''arpack'', n_clusters___SpectralClustering='2', n_components___TSNE='2', perplexity___TSNE='38.09950659677802'
