"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000305, 1, 0.000305, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
45.373035, 0.322209, 45.391238, 1, 0.018203, clustering_choice=''KMeans'', dim_reduction_choice=''TSNE'', early_exaggeration___TSNE='12.0', n_clusters___KMeans='5', n_components___TSNE='2', perplexity___TSNE='30.0'
604.566087, 0.321668, 645.942476, 2, 41.376389, clustering_choice=''MiniBatchKMeans'', dim_reduction_choice=''TSNE'', batch_size___MiniBatchKMeans='844', early_exaggeration___TSNE='10.002053333751409', n_clusters___MiniBatchKMeans='53', n_components___TSNE='2', perplexity___TSNE='172.02915279569828'
919.368064, 0.321629, 984.697129, 3, 65.329065, clustering_choice=''KMeans'', dim_reduction_choice=''FastICA'', algorithm___FastICA=''parallel'', fun___FastICA=''exp'', n_clusters___KMeans='38', n_components___FastICA='2', whiten___FastICA='True'
921.715304, 0.317140, 987.065705, 4, 65.350401, clustering_choice=''KMeans'', dim_reduction_choice=''FastICA'', algorithm___FastICA=''deflation'', fun___FastICA=''logcosh'', n_clusters___KMeans='73', n_components___FastICA='2', whiten___FastICA='True'
1107.003301, 0.304011, 1187.968046, 5, 80.964745, clustering_choice=''KMeans'', dim_reduction_choice=''FastICA'', algorithm___FastICA=''parallel'', fun___FastICA=''exp'', n_clusters___KMeans='5', n_components___FastICA='2', whiten___FastICA='True'
2459.800743, 0.197210, 2656.816727, 6, 197.015985, clustering_choice=''Birch'', dim_reduction_choice=''TSNE'', branching_factor___Birch='39', early_exaggeration___TSNE='7.645112616441672', n_clusters___Birch='2', n_components___TSNE='2', perplexity___TSNE='97.18493698385251'
